trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,4,2.45,3.32,1,2,4
2,2,4,1,3.5,4.74,2,1,4
3,2,3,4,3.79,5.12,2,1,3
4,1,3,3,2.83,3.79,1,1,3
5,2,4,1,2.32,3.25,2,1,4
6,2,3,3,3.36,4.07,1,2,3
7,1,3,1,3.41,4.19,1,1,3
8,2,3,2,2.55,3.46,1,2,3
9,2,4,1,3.49,4.32,2,1,4
10,2,3,3,3.05,3.85,1,2,3
11,2,3,1,2.81,3.56,2,1,3
12,1,3,3,2.77,3.51,1,1,3
13,1,3,2,3.57,4.26,2,2,3
14,2,4,3,2.67,3.35,2,1,4
15,1,4,2,9.92,10.66,2,2,4
16,1,4,4,4.47,5.4,1,1,4
17,1,4,2,3.85,4.56,2,2,4
18,2,4,3,4.93,5.81,2,1,4
19,2,3,2,3.63,4.41,1,2,3
20,1,3,3,4.98,5.8,1,1,3
21,1,4,4,3.45,4.91,1,1,4
22,2,3,3,2.85,3.62,1,2,3
23,1,3,2,3.87,4.49,2,2,3
24,1,3,4,2.54,3.38,2,2,3
25,1,4,2,4.87,5.49,2,2,4
26,1,4,2,4.4,5.25,2,2,4
27,1,4,2,3.62,4.16,2,2,4
28,2,3,3,3.96,4.86,1,2,3
29,1,4,4,8.48,9.89,1,1,4
30,1,4,1,2.78,4.46,1,1,4
31,1,3,1,3.71,4.9,1,1,3
32,2,3,3,2.86,4.36,1,2,3
33,1,4,3,3.96,4.67,2,2,4
34,1,3,,,,3,2,3
35,2,4,1,5.11,6.08,2,1,4
36,1,3,1,4.28,4.88,1,1,3
37,1,4,3,2.19,2.93,2,2,4
38,1,4,1,2.05,2.77,1,1,4
39,1,4,,,,3,2,4
40,1,4,3,2.4,3.04,2,2,4
41,1,4,4,7.64,9.21,1,1,4
42,1,3,3,3.29,4.42,1,1,3
43,2,3,4,3.46,4.82,2,1,3
44,2,4,3,3.8,4.57,2,1,4
45,1,4,4,8.36,9.6,1,1,4
46,1,3,3,2.88,3.54,1,1,3
47,2,3,3,3.16,5.06,1,2,3
48,1,4,2,3.12,4.02,2,2,4
49,2,3,4,3.52,4.2,2,1,3
50,2,3,3,2.96,4.01,1,2,3
51,1,4,2,2.37,3.04,2,2,4
52,1,4,4,1.73,8.06,1,1,4
53,1,4,3,3.41,4.16,2,2,4
54,1,4,1,2.43,3.24,1,1,4
55,2,4,3,2.51,3.2,2,1,4
56,2,4,2,2.68,7.72,1,2,4
57,2,4,4,2.31,3,1,2,4
