trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,2,2.44,3.2,2,2,3
2,1,4,4,3.16,4.23,1,1,4
3,2,4,2,4.06,4.75,1,2,4
4,1,4,4,3.92,4.7,1,1,4
5,1,4,1,5.53,6.5,1,1,4
6,1,4,1,3.94,4.59,1,1,4
7,1,4,4,3.31,4.05,1,1,4
8,1,4,1,2.99,3.66,1,1,4
9,2,3,3,3.45,4.26,1,2,3
10,1,4,4,3.23,3.87,1,1,4
11,1,4,4,4.06,4.78,1,1,4
12,1,3,1,2.18,2.83,1,1,3
13,1,3,3,3.22,3.93,1,1,3
14,2,3,4,2.67,3.36,2,1,3
15,2,4,1,7.95,8.77,2,1,4
16,1,3,3,3.25,3.93,1,1,3
17,1,4,4,5.88,7.17,1,1,4
18,1,4,1,7.23,8.07,1,1,4
19,1,4,3,2.78,3.49,2,2,4
20,1,4,4,3.05,4.04,1,1,4
21,2,3,3,10.37,11.09,1,2,3
22,1,4,1,2.71,4.25,1,1,4
23,2,4,4,4.57,5.21,1,2,4
24,1,3,1,7.34,8.02,1,1,3
25,2,3,3,4.93,6.24,1,2,3
26,2,4,4,4.13,4.84,1,2,4
27,1,3,3,4.48,5.07,1,1,3
28,2,3,2,4.02,4.76,1,2,3
29,1,4,1,3.04,3.84,1,1,4
30,1,4,3,2.64,3.17,2,2,4
31,1,4,2,6.15,6.74,2,2,4
32,1,4,4,2.79,3.45,1,1,4
33,1,4,1,4.33,4.94,1,1,4
34,2,3,3,5.71,6.32,1,2,3
35,1,4,1,3.09,3.71,1,1,4
36,1,3,3,2.94,3.6,1,1,3
37,2,3,,,,3,1,3
38,1,4,3,6.92,7.9,2,2,4
39,1,3,3,2.98,3.6,1,1,3
40,1,4,1,3.64,4.26,1,1,4
41,2,4,4,4.51,5.27,1,2,4
42,1,4,3,2.37,2.91,2,2,4
43,2,3,1,2.25,3.06,2,1,3
44,2,3,2,2.74,3.36,1,2,3
45,2,3,2,3.26,3.79,1,2,3
46,1,3,3,7.25,7.83,1,1,3
47,1,3,3,6.32,7.89,1,1,3
48,1,4,,5.05,,4,2,4
49,1,4,,,,3,2,4
50,2,4,,2.92,,4,1,4
51,2,4,4,9.39,11.72,1,2,4
52,2,3,2,3.28,4.36,1,2,3
53,1,4,4,7.31,8.11,1,1,4
54,2,4,1,9.62,10.33,2,1,4
