trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,4,5.92,7.15,2,1,3
2,2,3,,,,3,1,3
3,2,3,2,4.76,5.75,1,2,3
4,2,3,,,,3,1,3
5,1,4,3,9.23,13.61,2,2,4
6,2,3,2,2.52,3.6,1,2,3
7,2,4,4,3.96,5.5,1,2,4
8,2,4,4,2.71,10.53,1,2,4
9,1,3,4,7.67,8.78,2,2,3
10,1,3,3,3.98,5.24,1,1,3
11,1,3,2,5.37,6.44,2,2,3
12,1,4,2,2.64,9.22,2,2,4
13,1,3,1,4.45,5.46,1,1,3
14,2,3,3,3.07,4.34,1,2,3
15,2,3,4,3.27,4.34,2,1,3
16,2,4,3,5.26,6.13,2,1,4
17,2,4,3,6.41,7.79,2,1,4
18,1,4,1,3.9,4.78,1,1,4
19,2,3,3,4,5.02,1,2,3
20,2,3,3,3.23,4.11,1,2,3
21,1,3,1,2.17,3.05,1,1,3
22,2,3,1,5.28,6.11,2,1,3
23,1,4,,,,3,2,4
24,2,4,3,3.63,4.56,2,1,4
25,1,4,3,3.4,4.24,2,2,4
26,2,4,3,5.65,6.47,2,1,4
27,2,3,4,9.99,11.02,2,1,3
28,1,4,3,3.76,4.57,2,2,4
29,2,3,3,4.35,5.17,1,2,3
30,2,4,4,2.82,3.8,1,2,4
31,2,3,3,3.99,4.74,1,2,3
32,1,3,4,2.66,3.73,2,2,3
33,1,4,3,3.95,5.44,2,2,4
34,1,3,1,2.97,3.96,1,1,3
35,2,4,3,4.38,5.36,2,1,4
36,1,4,2,3.53,4.43,2,2,4
37,1,3,2,4.24,5.21,2,2,3
38,2,4,4,5.26,6.35,,1,4
39,1,3,1,4.44,5.34,1,1,3
40,1,3,3,3.45,4.33,1,1,3
41,1,3,4,4.57,5.58,2,2,3
42,2,4,4,2.43,3.29,1,2,4
43,2,3,1,2.36,3.26,2,1,3
44,1,4,3,3.75,4.57,2,2,4
45,2,4,2,2.94,3.94,1,2,4
46,2,3,3,2.85,3.78,1,2,3
47,1,4,3,2.68,3.38,2,2,4
48,1,4,2,2.14,3.33,2,2,4
49,1,4,3,3.53,4.37,2,2,4
50,2,4,3,6,6.93,2,1,4
51,1,4,4,5.93,7.25,,2,4
52,1,3,2,2.54,3.43,2,2,3
53,1,3,3,3.18,3.97,1,1,3
54,1,4,3,4.68,5.47,2,2,4
55,2,4,1,3.65,4.5,2,1,4
56,1,3,2,3.11,4.02,2,2,3
57,1,4,2,2.6,3.41,2,2,4
58,2,3,3,3.85,4.79,1,2,3
59,2,4,4,5.81,6.84,1,2,4
60,2,3,4,2.53,3.51,2,1,3
61,1,3,4,2.54,3.45,2,2,3
62,1,4,3,4.88,5.79,2,2,4
63,2,3,4,3.29,4.35,2,1,3
