trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,2.16,4.01,1,1,3
2,2,3,4,2.71,3.46,2,1,3
3,1,3,3,2.7,3.37,1,1,3
4,1,3,3,2.95,3.75,1,1,3
5,2,4,4,3.08,3.94,1,2,4
6,1,4,2,3.07,3.92,2,2,4
7,1,4,4,2.88,3.78,1,1,4
8,2,4,4,3.27,3.92,1,2,4
9,2,4,3,2.08,2.9,2,1,4
10,2,4,4,5.07,6.03,1,2,4
11,1,3,3,3.37,4.09,1,1,3
12,2,3,3,3.73,4.49,1,2,3
13,1,3,4,3.1,3.71,2,2,3
14,1,4,4,3.78,4.77,1,1,4
15,2,3,3,2.33,3.1,1,2,3
16,2,4,4,2.09,2.87,1,2,4
17,1,4,1,4.05,4.94,1,1,4
18,2,4,4,3.33,4.14,1,2,4
19,2,4,4,7.99,8.83,1,2,4
20,1,4,3,2.84,3.71,2,2,4
21,1,3,3,3.15,3.86,1,1,3
22,2,4,4,2.25,2.9,1,2,4
23,1,4,4,2.78,3.66,1,1,4
24,1,3,4,3.28,4.12,2,2,3
25,2,4,2,2.32,2.96,1,2,4
26,2,4,4,3.07,3.86,1,2,4
27,2,4,3,2.66,3.43,2,1,4
28,2,4,4,3.09,3.85,1,2,4
29,1,3,1,3.6,4.24,1,1,3
30,1,4,4,4.4,5.22,1,1,4
31,2,3,3,2.91,3.61,1,2,3
32,2,3,3,2.78,3.51,1,2,3
33,2,4,3,3.09,3.78,2,1,4
34,1,4,1,2.33,2.96,1,1,4
35,1,4,3,2.57,3.32,2,2,4
36,2,4,4,2.88,3.75,1,2,4
37,1,4,1,2.53,3.11,1,1,4
38,1,4,4,3.93,4.78,1,1,4
39,1,4,3,3.98,4.72,2,2,4
40,2,3,3,2.83,3.49,1,2,3
41,1,3,3,2.63,3.32,1,1,3
42,1,3,3,2.74,3.41,1,1,3
43,1,3,3,6.47,7.12,1,1,3
44,2,3,4,2.07,2.94,2,1,3
45,1,4,1,2.94,3.66,1,1,4
46,1,4,4,4.58,5.39,1,1,4
47,2,3,3,8.74,9.5,1,2,3
48,1,3,2,3.34,4.02,2,2,3
49,1,3,3,3.67,4.59,1,1,3
50,1,4,3,2.19,2.89,2,2,4
51,2,4,2,2.68,3.28,1,2,4
52,1,4,1,6.95,7.68,1,1,4
53,2,4,4,4.11,4.95,1,2,4
54,2,4,4,2.21,2.88,1,2,4
55,1,3,3,2.1,2.81,1,1,3
56,2,4,4,4.31,5.04,1,2,4
57,2,3,4,2.86,3.6,2,1,3
58,2,4,2,2.35,3.01,1,2,4
59,1,3,3,2.86,3.57,1,1,3
60,2,3,,,,3,1,3
61,2,3,4,2.77,3.69,2,1,3
62,2,3,,8.33,,4,1,3
63,1,3,1,4.11,4.74,1,1,3
64,2,4,1,3.01,3.62,2,1,4
65,2,4,4,3.87,4.82,1,2,4
66,1,3,1,2.61,3.28,1,1,3
67,2,4,3,2.49,3.19,2,1,4
68,1,4,1,3.02,3.74,1,1,4
69,1,3,,,,3,2,3
70,2,4,4,3.59,4.47,1,2,4
71,2,4,2,6.28,7.1,1,2,4
72,2,3,1,2.5,3.21,2,1,3
73,2,4,3,2.13,2.8,2,1,4
74,2,4,2,4.8,5.47,1,2,4
75,2,3,3,7.92,8.69,1,2,3
76,2,4,2,7.52,8.38,1,2,4
77,2,4,,,,3,1,4
78,2,3,3,6.57,7.34,1,2,3
79,1,3,3,5.42,6.14,1,1,3
