trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,3,2.39,3.32,2,1,4
2,1,4,4,3.17,4.16,1,1,4
3,2,3,2,2.11,3.55,1,2,3
4,1,3,1,2.81,3.7,1,1,3
5,1,3,4,3.4,4.13,2,2,3
6,2,3,3,3.06,3.84,1,2,3
7,1,3,2,2.06,2.69,2,2,3
8,1,3,4,2.75,3.7,2,2,3
9,1,3,4,3.2,3.98,2,2,3
10,2,4,1,5.01,5.67,2,1,4
11,2,3,3,2.9,3.6,1,2,3
12,1,3,4,2.1,2.93,2,2,3
13,1,3,4,3.13,3.93,2,2,3
14,2,3,3,5.06,5.71,1,2,3
15,1,4,3,3,3.64,2,2,4
16,2,3,4,3.02,3.77,2,1,3
17,2,4,4,5.44,6.12,1,2,4
18,2,4,4,7.42,8.27,1,2,4
19,1,4,3,2.17,2.88,2,2,4
20,2,3,4,4.16,5.03,2,1,3
21,1,3,3,3.32,4.09,1,1,3
22,2,4,4,3.5,4.32,1,2,4
23,2,3,2,2.27,3.1,1,2,3
24,2,3,3,2.77,3.38,1,2,3
25,1,3,3,2.86,3.61,1,1,3
26,2,3,3,8.85,9.61,1,2,3
27,2,4,4,3.9,4.8,1,2,4
28,1,4,4,3.98,4.88,1,1,4
29,1,3,3,7.98,8.71,1,1,3
30,1,4,1,2.09,2.76,1,1,4
31,2,4,4,3.48,4.2,1,2,4
32,1,3,3,2.93,3.66,1,1,3
33,1,3,3,7.05,7.73,1,1,3
34,2,4,4,2.35,3.02,1,2,4
35,1,3,3,2.33,3.01,1,1,3
36,2,3,4,4.31,4.93,2,1,3
37,1,4,3,2.05,2.71,2,2,4
38,1,3,3,2.25,2.94,1,1,3
39,1,4,4,4.04,4.81,1,1,4
40,1,4,4,5.2,5.92,1,1,4
41,2,3,4,2.75,3.37,2,1,3
42,2,4,4,3.52,4.3,1,2,4
43,2,4,3,3.13,3.87,2,1,4
44,2,4,3,5.5,6.14,2,1,4
45,1,3,4,2.97,3.81,2,2,3
46,2,3,3,4.39,4.98,1,2,3
47,1,4,3,3.26,3.9,2,2,4
48,2,3,4,2.74,3.45,2,1,3
49,2,4,3,5.1,5.85,2,1,4
50,2,3,1,2.83,3.43,2,1,3
51,1,4,1,2.99,3.59,1,1,4
52,1,3,4,2.54,3.39,2,2,3
53,2,3,3,3.88,4.56,1,2,3
54,1,4,1,4.49,5.08,1,1,4
55,1,3,3,2.7,3.51,1,1,3
56,2,3,3,5.96,6.64,1,2,3
57,2,3,4,5.39,6.15,2,1,3
58,2,3,3,2.83,3.55,1,2,3
59,2,3,4,3.29,4.02,2,1,3
60,1,3,2,2.78,3.41,2,2,3
