trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,4.34,5.33,1,1,3
2,1,3,3,4.06,4.92,1,1,3
3,2,4,2,3.56,4.53,1,2,4
4,1,3,4,3.82,3.82,2,2,3
5,2,3,1,3.26,4.29,2,1,3
6,2,4,4,3.89,3.89,1,2,4
7,1,4,1,3.47,4.21,1,1,4
8,2,3,1,3.24,3.93,2,1,3
9,2,3,2,3.48,4.33,1,2,3
10,1,4,1,3.49,4.45,1,1,4
11,2,4,1,2.71,3.41,2,1,4
12,2,3,3,5.59,6.46,1,2,3
13,1,3,4,3.43,3.43,2,2,3
14,1,3,4,5.63,5.63,2,2,3
15,1,3,1,3.4,4.2,1,1,3
16,2,4,3,3.32,4.03,2,1,4
17,2,3,1,2.91,3.59,2,1,3
18,1,4,,,,3,2,4
19,2,3,4,4.27,4.97,2,1,3
20,1,3,2,4.11,5.22,2,2,3
21,1,4,1,3.99,4.78,1,1,4
22,1,4,3,5.82,6.52,2,2,4
23,2,4,3,3.51,5.48,2,1,4
24,1,4,2,3.39,4.06,2,2,4
25,1,4,2,5.56,6.26,2,2,4
26,2,3,3,7.2,7.89,1,2,3
27,2,4,4,2.83,3.86,1,2,4
28,2,3,3,2.19,2.91,1,2,3
29,1,3,4,3.31,3.91,2,2,3
30,1,4,4,3.35,4.17,1,1,4
31,2,4,4,7.55,8.31,1,2,4
32,2,3,4,2.97,3.64,2,1,3
33,1,3,2,2.53,3.26,2,2,3
34,1,4,1,3.36,4,1,1,4
35,1,4,3,3.2,3.89,2,2,4
36,1,3,1,2.49,3.22,1,1,3
37,1,3,3,3.94,4.57,1,1,3
38,2,4,3,2.85,3.54,2,1,4
39,2,3,4,3.05,3.88,2,1,3
40,1,4,1,4.3,5.01,1,1,4
41,1,4,2,4.41,5.32,2,2,4
42,1,4,,,,3,2,4
43,1,3,4,2.14,3.04,2,2,3
44,2,4,1,3.14,3.87,2,1,4
45,2,3,4,2.77,3.51,2,1,3
46,2,4,3,3.21,3.9,2,1,4
47,1,3,4,4.21,4.98,2,2,3
48,2,4,3,3.8,4.5,2,1,4
49,2,4,4,2.82,3.51,1,2,4
50,1,4,3,5.05,5.69,2,2,4
51,1,3,4,2.9,3.62,2,2,3
52,1,4,2,3.64,4.46,2,2,4
53,2,3,2,2.08,2.77,1,2,3
54,1,3,3,2.87,3.65,1,1,3
55,1,3,3,2.78,3.44,1,1,3
56,2,3,4,3.82,4.58,2,1,3
57,1,3,4,4.92,5.76,2,2,3
58,2,4,4,2.32,2.95,1,2,4
59,1,3,3,2.87,3.57,1,1,3
60,1,4,4,3.73,4.51,1,1,4
61,1,4,3,3.03,3.7,2,2,4
62,1,4,1,2.43,3.14,1,1,4
63,2,4,4,2.82,3.54,1,2,4
64,2,4,4,2.12,2.91,1,2,4
65,1,4,3,3.48,4.17,2,2,4
66,1,4,2,2.95,3.63,2,2,4
67,1,3,3,4.46,5.38,1,1,3
68,1,3,1,3.29,3.95,1,1,3
69,2,4,4,4.86,5.62,1,2,4
70,2,4,4,2.21,2.94,1,2,4
71,1,4,4,3.14,3.79,1,1,4
72,1,4,3,2.82,3.45,2,2,4
73,2,3,2,3.28,4.04,1,2,3
74,1,4,3,3.18,3.77,2,2,4
75,1,4,3,2.49,3.15,2,2,4
76,1,4,2,3.15,3.8,2,2,4
77,2,4,4,3.14,3.84,1,2,4
