trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,1,8.27,9.46,1,1,4
2,2,4,3,5.91,6.77,2,1,4
3,2,4,1,3.63,4.39,2,1,4
4,1,4,3,3.27,4.01,2,2,4
5,2,3,2,2.56,3.87,1,2,3
6,2,3,4,7.87,7.87,2,1,3
7,1,4,2,4.62,5.41,2,2,4
8,1,3,1,3.06,3.83,1,1,3
9,2,3,3,9.28,10.05,1,2,3
10,2,4,2,3.08,4.03,1,2,4
11,2,4,3,4.54,5.26,2,1,4
12,2,3,3,4.66,5.47,1,2,3
13,1,4,3,2.48,3.22,2,2,4
14,2,4,4,3.32,4.98,1,2,4
15,2,3,3,2.79,3.59,1,2,3
16,1,4,3,3.05,3.71,2,2,4
17,2,4,1,4.22,4.96,2,1,4
18,2,3,4,4.6,5.26,2,1,3
19,2,3,3,6.05,6.81,1,2,3
20,2,4,4,2.51,3.18,1,2,4
21,1,3,1,7.29,8.05,1,1,3
22,1,4,1,3.68,4.38,1,1,4
23,1,4,4,5.73,6.51,1,1,4
24,2,3,3,5.83,6.45,1,2,3
25,1,3,,,,3,2,3
26,2,4,3,6.44,7.12,2,1,4
27,1,3,1,3.44,4.21,1,1,3
28,2,4,2,2.61,3.39,1,2,4
29,2,4,1,3.09,3.74,2,1,4
30,1,3,3,2.42,3.2,1,1,3
31,2,4,1,2.78,3.42,2,1,4
32,2,4,3,2.55,3.27,2,1,4
33,2,4,4,2.51,3.21,1,2,4
34,2,4,4,3.32,4.04,1,2,4
35,1,3,2,3.58,4.41,2,2,3
36,1,4,4,5.68,6.49,1,1,4
37,1,4,1,3.59,4.34,1,1,4
38,2,3,3,8.59,9.34,1,2,3
39,2,4,3,2.94,3.69,2,1,4
40,2,4,3,5.3,6.07,2,1,4
41,1,3,4,3.15,3.85,2,2,3
42,2,3,3,2.97,3.77,1,2,3
43,1,3,4,2.22,2.88,2,2,3
44,1,3,2,2.82,3.49,2,2,3
45,2,4,1,4.34,5.03,2,1,4
46,1,3,1,8.88,9.78,1,1,3
47,2,3,2,4.26,5.01,1,2,3
48,2,4,3,6.38,7.15,2,1,4
49,2,3,3,3.14,3.95,1,2,3
50,2,4,3,2.4,3.14,2,1,4
51,2,3,3,2.71,3.47,1,2,3
52,1,4,3,2.96,3.6,2,2,4
53,2,4,4,2.45,3.21,1,2,4
54,1,4,3,2.47,3.05,2,2,4
55,1,3,3,3.5,4.14,1,1,3
56,2,3,4,4.71,5.34,2,1,3
57,2,4,4,2.61,3.33,1,2,4
58,2,3,3,4.04,4.87,1,2,3
59,1,3,4,3.65,4.33,2,2,3
60,2,3,4,4.13,4.75,2,1,3
61,2,4,1,9.16,9.89,2,1,4
62,2,4,3,2.87,3.51,2,1,4
63,1,4,3,3.31,3.99,2,2,4
64,1,3,1,5.19,5.84,1,1,3
65,2,4,4,2.92,3.71,1,2,4
66,1,3,1,2.83,3.52,1,1,3
67,2,4,1,3.05,3.77,2,1,4
68,1,3,4,2.44,3.05,2,2,3
69,1,4,2,5.74,6.45,2,2,4
70,2,4,2,3.01,3.9,1,2,4
71,2,3,1,2.46,3.2,2,1,3
72,1,4,3,8.82,9.77,2,2,4
73,2,4,4,2.06,3.07,1,2,4
74,2,4,1,3.14,3.85,2,1,4
75,2,3,3,3.18,4.16,1,2,3
76,1,4,4,2.83,3.48,1,1,4
