trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,2.58,3.41,1,1,3
2,1,3,,,,3,2,3
3,1,3,2,3.64,4.9,2,2,3
4,2,3,4,4.12,4.71,2,1,3
5,1,4,,,,3,2,4
6,2,4,4,6.61,7.24,1,2,4
7,2,3,1,2.27,3.16,2,1,3
8,2,4,3,6.51,7.33,2,1,4
9,2,3,2,2.12,3,1,2,3
10,2,4,4,4.9,5.54,1,2,4
11,2,4,,2.19,,4,1,4
12,2,3,3,2.63,3.28,1,2,3
13,1,4,3,5.94,6.95,2,2,4
14,2,3,4,2.76,3.42,2,1,3
15,2,4,3,2.3,3.11,2,1,4
16,2,4,3,2.58,3.22,2,1,4
17,1,4,3,4.74,5.4,2,2,4
18,2,4,1,5.15,6.1,2,1,4
19,2,4,4,2.13,2.8,1,2,4
20,2,4,4,6.08,6.7,1,2,4
21,1,4,,,,3,2,4
22,1,4,4,2.95,4.01,1,1,4
23,1,4,,,,3,2,4
24,1,3,3,3.29,3.96,1,1,3
25,2,3,4,4.19,5.09,2,1,3
26,1,4,2,2.08,2.74,2,2,4
27,1,3,3,4.93,5.6,1,1,3
28,2,4,3,2.46,3.14,2,1,4
29,2,3,3,2.95,3.64,1,2,3
30,1,4,4,7.23,8.13,1,1,4
31,2,3,3,9.4,10.09,1,2,3
32,2,4,3,3.49,4.07,2,1,4
33,2,3,4,2.1,2.74,2,1,3
34,1,3,3,2.63,3.39,1,1,3
35,2,3,1,3.23,4.06,2,1,3
36,2,4,3,5.89,6.64,2,1,4
37,1,3,3,3.7,4.43,1,1,3
38,2,3,4,8.99,9.77,2,1,3
39,2,3,4,7.29,9.65,2,1,3
40,1,4,3,3.01,3.76,2,2,4
41,2,3,1,3.7,4.58,2,1,3
42,1,3,4,3.57,4.36,2,2,3
43,2,3,,,,3,1,3
44,1,3,4,3.89,4.59,2,2,3
45,2,3,3,6.95,8.17,1,2,3
46,2,3,2,9.64,10.38,1,2,3
47,2,3,,,,3,1,3
48,1,3,4,3.02,3.87,2,2,3
49,2,4,3,4.6,5.23,2,1,4
50,1,3,2,5.01,5.72,2,2,3
51,2,4,3,3.88,4.53,2,1,4
52,2,3,1,5.8,6.64,2,1,3
53,2,3,4,6.37,7.08,2,1,3
54,2,3,3,2.55,4.67,1,2,3
55,2,4,4,5.93,6.66,1,2,4
56,2,4,3,4.63,5.29,2,1,4
57,2,4,4,7.01,8.2,1,2,4
58,1,3,1,6.51,7.5,1,1,3
59,2,4,,,,3,1,4
60,1,3,4,9.87,10.59,2,2,3
61,1,3,,,,3,2,3
62,2,3,,,,3,1,3
63,2,3,2,2.48,3.68,1,2,3
64,1,4,3,4.27,5.51,2,2,4
65,1,4,2,6.04,7.42,2,2,4
66,2,4,3,2.48,3.21,2,1,4
67,1,4,4,9.67,10.46,1,1,4
68,2,3,2,2.76,5.24,1,2,3
69,1,3,,,,3,2,3
70,1,3,,,,3,2,3
71,1,3,,4.26,,4,2,3
