trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,,1.66,,4,1,3
2,2,4,4,1.51,5.63,1,2,4
3,2,4,,1.55,,4,1,4
4,2,4,2,4.11,4.25,1,2,4
5,1,3,4,1.52,4.59,2,2,3
6,1,4,2,4.75,5.79,2,2,4
7,2,4,4,2.54,4.85,1,2,4
8,2,3,3,2.34,8.24,1,2,3
9,1,4,2,2.92,3.77,2,2,4
10,1,3,4,8.43,8.43,2,2,3
11,1,3,2,3.12,4.13,2,2,3
12,2,3,4,4.01,4.01,2,1,3
13,2,4,3,2.93,3.81,2,1,4
14,1,3,1,4.32,5.56,1,1,3
15,2,4,1,3.6,4.65,2,1,4
16,2,4,4,1.51,4.11,1,2,4
17,2,4,3,4.98,6.31,2,1,4
18,2,4,1,2.88,3.79,2,1,4
19,2,4,4,4.22,4.22,1,2,4
20,2,4,3,3.15,4.04,2,1,4
21,1,4,1,3.27,3.97,1,1,4
22,2,3,4,1.58,3.63,2,1,3
23,2,3,3,3.34,3.74,1,2,3
24,2,3,2,3.55,3.96,1,2,3
25,1,4,4,2.1,3.35,1,1,4
26,1,4,4,1.52,3.43,1,1,4
27,2,4,4,1.66,3.23,1,2,4
28,1,4,4,2.21,4.28,1,1,4
29,2,3,3,4.66,5.4,1,2,3
30,1,4,3,3.64,4.28,2,2,4
31,1,4,,,,3,2,4
32,2,3,1,4.08,4.61,2,1,3
33,2,4,4,2.9,2.9,1,2,4
34,1,4,4,2.08,3.72,1,1,4
35,1,3,3,3.14,3.96,1,1,3
36,1,3,2,2.87,3.65,2,2,3
37,2,3,1,2.21,2.89,2,1,3
38,2,4,4,3.5,3.5,1,2,4
39,2,3,4,4.45,4.45,2,1,3
40,2,4,4,4.18,4.18,1,2,4
41,1,4,4,2.88,2.88,1,1,4
42,2,4,3,2.8,3.45,2,1,4
43,2,3,2,2.86,3.56,1,2,3
44,1,3,1,2.18,2.85,1,1,3
