trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,3,2.93,3.86,2,1,4
2,1,4,1,4.5,5.65,1,1,4
3,1,4,4,3.21,3.21,1,1,4
4,1,3,4,1.72,3.87,2,2,3
5,2,4,4,1.55,3.95,1,2,4
6,1,4,,3.26,,4,2,4
7,1,3,3,3.05,3.31,1,1,3
8,2,4,4,3.68,4.83,1,2,4
9,2,3,4,3.22,3.98,2,1,3
10,2,3,1,2.19,3.08,2,1,3
11,2,3,,1.56,,4,1,3
12,2,4,4,1.52,6.16,1,2,4
13,2,4,1,2.76,3.64,2,1,4
14,1,4,4,3.4,3.4,1,1,4
15,2,4,4,3.13,3.13,1,2,4
16,1,3,1,3.15,3.9,1,1,3
17,2,3,2,2.83,3.77,1,2,3
18,2,4,2,3.07,3.98,1,2,4
19,2,3,4,1.51,4.53,2,1,3
20,2,3,3,10.51,10.94,1,2,3
21,2,4,3,2.88,3.85,2,1,4
22,2,4,2,4.01,4.91,1,2,4
23,2,4,3,3.45,3.67,2,1,4
24,1,3,,1.54,,4,2,3
25,2,3,2,2.83,3.7,1,2,3
26,1,3,1,4.74,5.9,1,1,3
27,1,3,1,2.44,3.44,1,1,3
28,1,4,4,3.64,3.64,1,1,4
29,1,3,3,3.11,3.76,1,1,3
30,1,3,3,3.47,4.48,1,1,3
31,1,3,1,5.43,6.29,1,1,3
32,2,4,4,3.91,3.91,1,2,4
33,1,3,3,3.43,4.23,1,1,3
34,2,3,2,3.43,4.24,1,2,3
35,1,4,4,9.16,9.16,1,1,4
36,1,3,,2.46,,4,2,3
37,2,3,1,5.71,6.24,2,1,3
38,2,4,2,3.5,3.76,1,2,4
39,1,3,,1.56,,4,2,3
40,1,4,1,4.65,5.29,1,1,4
41,2,4,2,2.45,3.38,1,2,4
42,2,4,4,1.73,3.89,1,2,4
43,1,3,3,3.96,4.27,1,1,3
44,2,3,3,3.29,3.41,1,2,3
45,1,3,1,3.04,3.86,1,1,3
46,1,4,4,6.29,7.02,1,1,4
47,1,4,3,3.31,4.19,2,2,4
48,1,4,4,4.09,4.85,1,1,4
49,2,3,3,2.22,2.76,1,2,3
50,1,3,4,2.93,3.75,2,2,3
51,1,4,4,4.88,5.63,1,1,4
52,1,3,2,2.85,3.85,2,2,3
53,2,3,3,4.66,5.35,1,2,3
54,1,4,4,4.07,5.18,1,1,4
55,1,3,1,6.4,7.25,1,1,3
