trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,2,2.33,3.51,1,2,3
2,2,4,4,3.61,3.61,1,2,4
3,2,4,2,2.07,2.81,1,2,4
4,1,4,4,4.53,4.53,1,1,4
5,1,3,4,4.9,4.9,2,2,3
6,2,3,4,3.64,3.64,2,1,3
7,2,3,2,4.73,5.64,1,2,3
8,2,4,3,4.89,5.67,2,1,4
9,2,4,4,3.49,3.49,1,2,4
10,2,3,2,2.72,6.6,1,2,3
11,2,4,4,6.66,6.66,1,2,4
12,2,3,4,3.73,3.73,2,1,3
13,2,4,2,3.57,4.47,1,2,4
14,1,4,4,4.27,4.27,1,1,4
15,1,3,2,2.68,3.76,2,2,3
16,2,3,3,4.02,4.71,1,2,3
17,2,4,4,4.62,4.62,1,2,4
18,1,3,3,3.9,4.67,1,1,3
19,2,3,3,3.14,3.87,1,2,3
20,1,4,4,2.91,2.91,1,1,4
21,1,4,4,3.2,3.2,1,1,4
22,2,4,4,4.38,4.38,1,2,4
23,2,4,3,2.52,3.48,2,1,4
24,2,3,4,3.81,3.81,2,1,3
25,2,4,4,3.47,3.47,1,2,4
26,1,4,4,4.18,4.18,1,1,4
27,2,3,4,2.64,2.64,2,1,3
28,2,3,3,3,3.71,1,2,3
29,2,4,4,4.04,4.04,1,2,4
30,2,4,4,3.09,3.09,1,2,4
31,1,3,4,3.42,3.42,2,2,3
32,2,3,2,3.4,4.54,1,2,3
33,2,4,4,3.83,3.83,1,2,4
34,1,3,3,2.28,2.93,1,1,3
35,1,4,4,3.28,3.28,1,1,4
36,1,4,4,3.74,3.74,1,1,4
37,2,3,3,2.87,3.54,1,2,3
38,1,4,4,2.95,2.95,1,1,4
39,2,4,1,5.86,7.57,2,1,4
40,2,4,1,3.92,4.81,2,1,4
41,2,4,4,2.93,2.93,1,2,4
42,1,3,2,2.45,3.4,2,2,3
43,2,4,4,5.02,5.02,1,2,4
44,1,3,4,4.21,4.21,2,2,3
45,2,3,4,3.46,3.46,2,1,3
46,2,3,3,3.29,4.12,1,2,3
47,1,4,4,5.93,5.93,1,1,4
48,2,4,2,4.93,5.79,1,2,4
49,1,4,2,4.88,5.71,2,2,4
50,1,4,1,2.42,3.36,1,1,4
