trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,3,2.95,3.93,2,2,4
2,2,4,4,3.08,3.08,1,2,4
3,2,3,4,3.58,3.58,2,1,3
4,2,4,3,3.61,4.48,2,1,4
5,2,4,4,3.55,3.55,1,2,4
6,2,4,4,3.94,3.94,1,2,4
7,2,4,4,4.54,4.54,1,2,4
8,1,4,4,5.28,5.28,1,1,4
9,1,4,4,3.04,3.04,1,1,4
10,2,3,4,3.27,3.27,2,1,3
11,1,3,4,3.31,3.31,2,2,3
12,2,3,4,4.5,4.5,2,1,3
13,1,3,4,4.51,4.51,2,2,3
14,1,3,1,3.15,4.28,1,1,3
15,1,3,2,3.01,4.16,2,2,3
16,2,4,4,5.51,5.51,1,2,4
17,1,4,4,3.8,3.8,1,1,4
18,2,4,1,7.1,8.23,2,1,4
19,2,4,1,2.12,3.01,2,1,4
20,2,3,2,3.5,4.44,1,2,3
21,2,4,2,2.56,3.4,1,2,4
22,1,3,4,4.53,4.53,2,2,3
23,1,4,1,3.06,3.97,1,1,4
24,1,3,1,3.07,3.95,1,1,3
25,1,4,1,3.5,4.47,1,1,4
26,1,4,4,4.08,4.08,1,1,4
27,2,4,4,3.64,3.64,1,2,4
28,1,3,1,2,2.75,1,1,3
29,1,3,1,2.46,3.24,1,1,3
30,1,3,1,2.26,3.02,1,1,3
31,1,4,4,3.62,3.62,1,1,4
32,2,4,4,3.38,3.38,1,2,4
33,1,4,4,3.32,3.32,1,1,4
34,2,4,4,5.56,5.56,1,2,4
35,1,3,1,3.07,3.87,1,1,3
36,2,3,4,3.88,3.88,2,1,3
37,1,3,2,2.36,3.88,2,2,3
38,1,4,1,2.42,3.34,1,1,4
39,1,4,1,2.65,3.67,1,1,4
40,2,3,3,2.62,3.7,1,2,3
41,1,3,1,3.29,4.14,1,1,3
42,2,3,1,3.52,4.33,2,1,3
43,2,3,4,4.16,4.16,2,1,3
44,1,3,4,4.06,4.06,2,2,3
45,2,3,4,3.18,3.18,2,1,3
46,2,4,4,3.45,3.45,1,2,4
47,2,4,4,3.62,3.62,1,2,4
48,1,4,2,2.62,3.67,2,2,4
49,1,4,4,3.8,3.8,1,1,4
50,2,3,4,4.2,4.2,2,1,3
