trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,3,5.57,6.44,2,2,4
2,2,4,3,4.37,5.05,2,1,4
3,1,3,3,4.63,5.47,1,1,3
4,2,3,1,5.59,6.41,2,1,3
5,2,4,2,3.89,4.62,1,2,4
6,1,4,4,3.45,3.45,1,1,4
7,1,4,1,3.11,4.07,1,1,4
8,1,3,1,4.53,5.42,1,1,3
9,1,4,1,3.25,4.09,1,1,4
10,2,4,3,5.85,6.64,2,1,4
11,1,4,1,2.55,3.47,1,1,4
12,2,4,4,7.48,7.48,1,2,4
13,2,4,1,3.53,4.38,2,1,4
14,1,4,2,3.18,4.13,2,2,4
15,2,3,4,3.72,3.72,2,1,3
16,2,3,2,3.55,4.54,1,2,3
17,2,3,1,2.05,2.81,2,1,3
18,2,4,2,3.89,4.93,1,2,4
19,2,3,1,2.94,3.77,2,1,3
20,2,3,2,4.85,5.78,1,2,3
21,1,3,1,2.85,3.73,1,1,3
22,1,3,3,4.07,5.06,1,1,3
23,1,3,2,3.33,4.38,2,2,3
24,1,4,3,2.32,3.21,2,2,4
25,2,3,2,2.18,3.11,1,2,3
26,1,3,1,2.26,3.09,1,1,3
27,2,4,4,4.25,4.25,1,2,4
28,2,4,2,3.65,4.57,1,2,4
29,2,3,4,3.64,3.64,2,1,3
30,1,3,2,3.07,4.03,2,2,3
31,2,4,1,2.66,3.5,2,1,4
32,2,3,4,3.26,3.26,2,1,3
33,2,3,4,8.33,8.33,2,1,3
34,1,3,2,2.53,7.64,2,2,3
35,1,3,4,3.64,3.64,2,2,3
36,2,4,2,2.32,3.26,1,2,4
37,1,3,1,2.62,3.43,1,1,3
38,2,3,1,2.04,2.94,2,1,3
39,1,4,3,3.37,4.35,2,2,4
40,2,3,2,2.25,3.21,1,2,3
41,2,4,3,3.66,4.54,2,1,4
42,1,4,2,3.17,4.03,2,2,4
43,2,3,2,2.99,3.95,1,2,3
44,1,3,,6.87,,4,2,3
45,2,4,2,3.03,3.87,1,2,4
46,2,3,2,3.29,4.15,1,2,3
47,1,3,1,4.25,5.03,1,1,3
48,1,4,2,3.82,4.87,2,2,4
49,2,4,4,4.25,4.25,1,2,4
50,2,4,2,2.99,3.82,1,2,4
51,1,3,4,3.75,3.75,2,2,3
