trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,1,3.91,4.87,1,1,4
2,2,4,4,3.01,3.01,1,2,4
3,2,3,2,2.8,3.57,1,2,3
4,2,3,2,2.33,3,1,2,3
5,2,4,2,2.46,3.56,1,2,4
6,1,4,3,2.58,3.35,2,2,4
7,1,4,4,4.93,4.93,1,1,4
8,2,3,3,2.9,3.49,1,2,3
9,2,3,3,3.48,4.2,1,2,3
10,1,4,4,1.68,3.36,1,1,4
11,1,3,,2.08,,4,2,3
12,2,3,3,3.26,3.92,1,2,3
13,1,4,3,4.15,4.84,2,2,4
14,1,4,4,3.51,3.51,1,1,4
15,1,4,4,3.92,3.92,1,1,4
16,2,4,4,3.54,3.54,1,2,4
17,2,4,4,3.12,3.12,1,2,4
18,1,3,1,3.82,4.4,1,1,3
19,1,4,4,3.91,3.91,1,1,4
20,1,4,4,3.78,3.78,1,1,4
21,1,4,4,2.91,2.91,1,1,4
22,2,3,3,3.41,3.98,1,2,3
23,1,4,4,3.87,3.87,1,1,4
24,1,4,4,4.44,4.44,1,1,4
25,1,4,4,3.14,3.14,1,1,4
26,2,4,4,3.12,3.12,1,2,4
27,1,3,1,3.93,4.55,1,1,3
28,1,4,4,3.33,3.33,1,1,4
29,1,4,3,2.75,3.42,2,2,4
30,2,4,4,2.77,2.77,1,2,4
31,1,3,3,2.61,3.26,1,1,3
32,1,3,3,4.93,5.68,1,1,3
33,1,3,3,2.68,3.33,1,1,3
