trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,4,4.91,4.91,1,2,4
2,2,3,3,3.55,4.3,1,2,3
3,1,3,2,2.32,3.11,2,2,3
4,1,3,4,3.82,3.82,2,2,3
5,2,4,1,2.99,3.75,2,1,4
6,1,3,3,3.87,4.62,1,1,3
7,1,3,3,2.31,2.93,1,1,3
8,1,4,2,2.71,3.48,2,2,4
9,2,3,4,3.1,3.1,2,1,3
10,2,3,1,2.74,3.5,2,1,3
11,1,4,4,1.51,3.66,1,1,4
12,2,4,3,3.24,3.92,2,1,4
13,2,4,4,3.58,3.58,1,2,4
14,2,3,4,5.17,5.17,2,1,3
15,2,3,2,5.56,6.34,1,2,3
16,1,3,2,3.86,3.89,2,2,3
17,2,3,1,3.34,3.93,2,1,3
18,2,4,4,2.02,2.99,1,2,4
19,1,3,4,2.24,3.2,2,2,3
20,2,4,3,4.2,4.97,2,1,4
21,2,3,3,4.51,5.19,1,2,3
22,1,3,1,3.5,4.27,1,1,3
23,1,4,4,1.51,3.22,1,1,4
24,1,3,3,5.11,5.13,1,1,3
25,2,4,1,4.11,4.42,2,1,4
26,1,4,4,1.78,3.13,1,1,4
27,1,3,3,3.72,4.42,1,1,3
28,1,4,3,2.69,3.42,2,2,4
29,1,3,4,2.35,3.55,2,2,3
30,2,4,4,2,4.35,1,2,4
31,2,3,3,3.2,3.93,1,2,3
32,2,3,2,3.08,3.86,1,2,3
33,1,4,1,3.08,3.44,1,1,4
34,1,3,1,2.8,3.15,1,1,3
35,2,4,4,1.53,3.69,1,2,4
36,2,3,3,3.63,4.06,1,2,3
37,1,4,4,2.28,3.11,1,1,4
38,1,4,3,3.17,3.31,2,2,4
39,1,3,2,2.99,4.06,2,2,3
40,2,4,4,1.6,3.95,1,2,4
41,1,4,4,1.91,2.73,1,1,4
42,1,4,3,3.09,3.83,2,2,4
43,2,3,2,2.64,3.4,1,2,3
44,2,3,3,8.8,8.9,1,2,3
45,1,3,2,5.58,5.6,2,2,3
46,2,3,1,4.07,4.14,2,1,3
47,2,3,1,4.23,4.42,2,1,3
48,1,4,4,2.94,3.73,1,1,4
49,2,3,3,2.62,2.86,1,2,3
50,1,3,1,3.42,3.71,1,1,3
51,1,4,4,2.41,4.87,1,1,4
52,2,3,3,3.96,4.19,1,2,3
53,2,4,2,2.92,3.71,1,2,4
54,2,3,1,3.36,3.64,2,1,3
55,2,4,3,3.36,4.01,2,1,4
56,2,4,2,2.59,3.33,1,2,4
57,1,4,1,3.07,3.44,1,1,4
58,1,3,3,2.97,3.69,1,1,3
59,1,3,3,4.13,4.79,1,1,3
