trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,2,3.21,4.33,1,2,4
2,2,4,3,2.64,4.01,2,1,4
3,2,3,4,3.44,4.92,2,1,3
4,1,4,3,2.64,3.4,2,2,4
5,1,3,4,2.96,4.37,2,2,3
6,1,3,3,2.81,4.46,1,1,3
7,2,3,1,2.33,3.66,2,1,3
8,1,4,1,3.2,4.14,1,1,4
9,2,4,4,2.55,3.57,1,2,4
10,2,4,4,3.66,4.43,1,2,4
11,2,4,3,2.89,4.74,2,1,4
12,2,3,2,3.19,4.31,1,2,3
13,1,3,4,4.13,6.27,2,2,3
14,2,3,2,2.15,3.14,1,2,3
15,2,4,4,4.23,5.3,1,2,4
16,1,4,4,2.89,3.81,1,1,4
17,1,3,1,3,4.65,1,1,3
18,2,3,2,2.72,3.77,1,2,3
19,2,4,4,3.18,4.18,1,2,4
20,2,3,4,2.55,4.27,2,1,3
21,1,4,1,3.4,4.71,1,1,4
22,1,3,2,3.17,4.03,2,2,3
23,2,3,3,6.93,8.95,1,2,3
24,2,3,,14.9,,4,1,3
25,1,4,,6.66,,4,2,4
26,1,4,,8.23,,4,2,4
27,2,3,2,2.22,2.94,1,2,3
28,1,4,4,3.73,4.69,1,1,4
29,2,3,2,2.36,2.94,1,2,3
30,1,4,1,2.24,3.03,1,1,4
31,1,3,3,2.24,2.96,1,1,3
32,1,3,4,4.08,5.12,2,2,3
33,2,3,4,4.74,5.55,2,1,3
34,2,4,1,2.89,3.6,2,1,4
35,2,4,2,2.51,3.28,1,2,4
36,2,4,3,2.66,3.24,2,1,4
37,2,3,3,3.26,3.93,1,2,3
38,2,3,3,2.86,3.41,1,2,3
39,1,3,4,3.01,3.72,2,2,3
40,1,4,1,2.26,2.87,1,1,4
41,2,3,3,9.49,10.19,1,2,3
42,1,4,1,2.35,2.91,1,1,4
43,1,4,3,2.18,2.79,2,2,4
44,2,4,2,2.78,3.47,1,2,4
45,2,4,1,2.37,3.14,2,1,4
46,2,3,3,2.08,2.68,1,2,3
47,2,3,4,2.66,3.27,2,1,3
48,2,4,4,3.71,4.37,1,2,4
49,2,3,2,2.8,3.38,1,2,3
50,2,3,2,2.99,3.56,1,2,3
51,1,3,3,2.94,3.62,1,1,3
52,1,4,4,3.72,4.38,1,1,4
53,2,4,2,2.34,3.05,1,2,4
