trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,1.94,1.94,,2,3
2,1,4,3,2.51,3.54,2,2,4
3,1,4,4,3.44,4.41,1,1,4
4,1,3,3,2.16,2.94,1,1,3
5,2,3,4,2.87,3.86,2,1,3
6,1,4,4,2.55,3.42,1,1,4
7,1,4,2,3.46,4.1,2,2,4
8,1,4,1,2.53,3.12,1,1,4
9,2,3,4,2.7,3.77,2,1,3
10,2,3,2,3.64,4.2,1,2,3
11,2,4,3,2.95,3.9,2,1,4
12,2,4,4,2.49,3.56,1,2,4
13,1,4,3,3.22,3.96,2,2,4
14,1,4,4,2.84,3.87,1,1,4
15,2,4,1,2.27,2.91,2,1,4
16,2,4,4,2.54,3.39,1,2,4
17,1,3,4,2.27,3.26,2,2,3
18,1,4,1,2.1,2.65,1,1,4
19,2,4,4,4.07,5.26,1,2,4
20,1,3,2,2.05,2.67,2,2,3
21,1,4,4,2.54,3.33,1,1,4
22,2,4,3,3.55,4.62,2,1,4
23,2,3,2,3.93,4.5,1,2,3
24,2,3,3,2.81,3.59,1,2,3
25,1,3,1,3.97,4.58,1,1,3
26,2,3,4,3.61,5.63,2,1,3
27,2,4,2,2.8,3.35,1,2,4
28,2,3,2,2.23,2.72,1,2,3
29,1,3,3,2.59,3.36,1,1,3
30,2,4,4,2.38,3.29,1,2,4
31,2,4,4,2.48,3.91,1,2,4
32,1,3,2,1.95,2.61,2,2,3
33,1,4,3,2.41,3.34,2,2,4
34,1,4,4,2.19,3.49,1,1,4
35,1,3,1,2.8,3.48,1,1,3
36,1,4,2,2.72,3.73,2,2,4
37,1,3,4,2.04,3.37,2,2,3
38,2,3,4,2.66,3.82,2,1,3
39,1,3,2,3.36,3.93,2,2,3
40,1,3,3,2.06,3.49,1,1,3
41,1,4,4,2.48,3.67,1,1,4
42,2,3,4,3.23,4.44,2,1,3
43,1,3,4,2.98,4.19,2,2,3
44,2,3,3,2.2,3.06,1,2,3
45,1,3,3,3.04,3.78,1,1,3
46,1,3,4,2,3.42,2,2,3
47,2,4,4,2.74,3.66,1,2,4
48,1,4,3,3.32,4.03,2,2,4
49,2,3,3,3.11,3.98,1,2,3
50,2,3,3,2.85,3.69,1,2,3
