trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,3,2.83,4.09,2,1,4
2,1,4,,,,3,2,4
3,1,4,4,2.97,4.16,1,1,4
4,1,3,3,3.03,4.27,1,1,3
5,1,3,4,3.06,3.96,2,2,3
6,1,3,3,2.63,3.57,1,1,3
7,2,4,1,3.38,4.02,2,1,4
8,2,4,4,3.47,4.23,1,2,4
9,1,3,4,2.37,3.35,2,2,3
10,2,3,1,8.11,8.72,2,1,3
11,1,3,1,2.71,3.32,1,1,3
12,2,3,1,2.63,3.17,2,1,3
13,1,4,4,3.64,4.43,1,1,4
14,2,4,1,2.88,3.46,2,1,4
15,2,4,2,2.44,3.15,1,2,4
16,1,3,1,3.3,3.92,1,1,3
17,1,4,4,2.79,3.73,1,1,4
18,2,3,4,3.31,4.04,2,1,3
19,1,3,3,2.66,3.68,1,1,3
20,2,3,4,2.62,3.42,2,1,3
21,2,4,2,3.34,3.92,1,2,4
22,2,3,4,3.83,4.76,2,1,3
23,1,3,3,3.09,4.07,1,1,3
24,2,3,2,3.1,3.71,1,2,3
25,2,3,4,2.88,3.65,2,1,3
26,2,3,1,4.42,4.99,2,1,3
27,1,4,2,2.65,3.23,2,2,4
28,1,4,1,2.99,3.53,1,1,4
29,1,4,2,2.96,3.52,2,2,4
30,1,4,3,2.64,3.78,2,2,4
31,1,3,4,3.67,4.43,2,2,3
32,1,4,4,3.05,4.03,1,1,4
33,1,3,1,3.95,4.45,1,1,3
34,1,4,4,2.34,3.07,1,1,4
35,2,4,1,2.71,3.23,2,1,4
36,1,4,1,2.53,3.06,1,1,4
37,1,3,4,2.97,4.02,2,2,3
38,2,3,4,2.39,3.27,2,1,3
39,2,3,4,3.58,4.45,2,1,3
40,1,4,4,3.93,4.85,1,1,4
41,2,3,2,3.53,4.15,1,2,3
42,1,4,4,2.29,3.19,1,1,4
43,2,4,1,3.47,4,2,1,4
44,1,4,4,2.81,3.47,1,1,4
45,2,3,2,2.66,3.22,1,2,3
46,2,4,2,2.63,3.19,1,2,4
47,1,3,4,2.58,3.47,2,2,3
48,2,4,4,3.01,3.7,1,2,4
49,2,4,4,2.71,3.69,1,2,4
50,2,3,4,2.16,3.17,2,1,3
51,2,4,4,2.93,3.65,1,2,4
