trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,4,3.62,5.5,2,1,3
2,1,4,4,5.74,7.36,1,1,4
3,2,3,4,3.56,5.35,2,1,3
4,2,3,4,2.88,5.25,2,1,3
5,1,4,4,3.29,5.27,1,1,4
6,2,3,4,3.57,4.53,2,1,3
7,1,4,3,3.43,4.56,2,2,4
8,1,3,1,4.65,6.13,1,1,3
9,2,4,3,2.81,3.6,2,1,4
10,1,3,4,3.72,4.91,2,2,3
11,2,3,1,2.92,3.88,2,1,3
12,1,4,1,3.26,4.19,1,1,4
13,2,4,3,2.55,3.44,2,1,4
14,2,3,4,2.38,3.59,2,1,3
15,1,3,1,3.6,4.49,1,1,3
16,2,4,2,2.58,3.79,1,2,4
17,1,4,4,2.93,3.84,1,1,4
18,1,3,1,4.16,6.15,1,1,3
19,1,4,4,2.72,3.92,1,1,4
20,1,4,2,2.99,4.03,2,2,4
21,2,3,3,2.64,3.42,1,2,3
22,1,3,4,9.11,10.17,2,2,3
23,2,4,2,1.99,3.05,1,2,4
24,2,3,4,2.55,3.42,2,1,3
25,2,4,2,4.25,5.01,1,2,4
26,2,3,4,2.13,2.92,2,1,3
27,1,3,4,5.17,6.16,2,2,3
28,2,4,3,2.6,4.06,2,1,4
29,2,4,4,3.08,4.28,1,2,4
30,2,4,3,2.89,3.74,2,1,4
31,1,3,4,2.49,3.79,2,2,3
32,1,3,4,2.84,3.77,2,2,3
33,2,3,2,5.17,6.04,1,2,3
34,1,3,1,4.03,4.92,1,1,3
35,1,4,2,2.78,3.85,2,2,4
36,2,3,3,4.31,5.62,1,2,3
37,1,3,4,6.11,6.92,2,2,3
38,2,4,4,3.07,3.9,1,2,4
39,2,3,1,3.34,4.45,2,1,3
40,2,4,2,3.17,4.13,1,2,4
41,1,3,4,2.86,3.65,2,2,3
42,2,4,4,3.02,3.89,1,2,4
43,2,3,1,3.24,4.1,2,1,3
44,1,3,3,2.58,3.38,1,1,3
45,2,3,4,2.16,3.6,2,1,3
46,1,4,4,3.09,3.86,1,1,4
47,2,3,1,3.97,4.95,2,1,3
48,2,4,4,4.65,5.4,1,2,4
49,1,3,3,3.43,4.34,1,1,3
50,2,3,4,2.41,3.21,2,1,3
