trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,1,3.1,4.37,1,1,3
2,2,4,,2.62,,4,1,4
3,1,4,4,2.18,3.66,1,1,4
4,1,4,4,3.62,5.9,1,1,4
5,2,4,2,2.57,4.06,1,2,4
6,2,4,4,3.95,4.97,1,2,4
7,2,4,4,2.85,5.64,1,2,4
8,1,3,1,3.83,4.87,1,1,3
9,2,3,3,2.95,4.89,1,2,3
10,1,3,4,2.9,7.18,2,2,3
11,2,3,2,2.43,3.48,1,2,3
12,2,4,4,3.25,5.23,1,2,4
13,2,4,4,2.61,5.06,1,2,4
14,1,4,2,2.15,2.98,2,2,4
15,1,4,3,2.57,3.87,2,2,4
16,1,3,1,4.81,5.83,1,1,3
17,2,3,3,5.61,8.06,1,2,3
18,1,4,1,3.78,6.01,1,1,4
19,1,3,3,2.37,7.49,1,1,3
20,2,3,4,3.53,4.34,2,1,3
21,1,4,4,2.11,8.54,1,1,4
22,2,3,3,2.08,7.11,1,2,3
23,2,3,,3.55,,4,1,3
24,2,3,,8.09,,4,1,3
25,2,4,3,2.43,3.65,2,1,4
26,2,3,4,2.23,3.65,2,1,3
27,1,3,2,2.79,3.8,2,2,3
28,2,3,4,2.17,5.19,2,1,3
29,2,4,,2.67,,4,1,4
30,2,4,3,2.71,4.28,2,1,4
31,1,3,3,9.89,11.23,1,1,3
32,1,3,3,3.97,4.95,1,1,3
33,1,3,,2.88,,4,2,3
34,2,3,4,3.38,4.45,2,1,3
35,2,3,1,2.61,3.59,2,1,3
36,1,4,1,3.29,4.12,1,1,4
37,2,3,1,4.42,7.23,2,1,3
38,2,4,2,2.53,3.37,1,2,4
39,2,3,3,2.17,4.42,1,2,3
40,1,3,,2.31,,4,2,3
41,2,3,3,4.04,5.67,1,2,3
42,2,4,3,3.26,4.32,2,1,4
43,2,3,3,2.67,3.45,1,2,3
44,1,3,4,7.13,8.11,2,2,3
45,2,3,4,2.29,3.23,2,1,3
46,1,3,1,2.29,3.23,1,1,3
47,1,3,,,,3,2,3
48,2,4,,4.31,,4,1,4
49,1,4,4,3.15,4.02,1,1,4
50,2,4,4,2.42,3.66,1,2,4
51,1,4,4,3.48,11.69,1,1,4
52,1,3,1,2.39,3.31,1,1,3
53,2,3,2,5.39,6.77,1,2,3
54,1,4,4,2.81,3.91,1,1,4
55,1,4,4,3.38,5.3,1,1,4
56,1,3,4,2.38,5.75,2,2,3
57,2,4,4,3.09,4.36,1,2,4
58,2,3,2,7.58,8.76,1,2,3
59,2,3,,,,3,1,3
60,2,4,4,2.81,9.59,1,2,4
61,1,3,2,2.48,3.74,2,2,3
62,1,4,4,2.19,8.72,1,1,4
63,1,3,4,7.81,9.05,2,2,3
