trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,4,2.82,4.61,2,1,3
2,2,3,4,3.07,4.35,2,1,3
3,2,3,1,2.99,3.92,2,1,3
4,1,3,4,2.07,3.18,2,2,3
5,2,4,3,6.87,9.21,2,1,4
6,2,4,1,4.03,4.67,2,1,4
7,2,4,4,4.57,5.75,1,2,4
8,2,4,1,2.78,3.39,2,1,4
9,1,3,2,2.86,3.57,2,2,3
10,2,4,4,3.09,4.27,1,2,4
11,2,4,3,3.47,4.57,2,1,4
12,1,3,2,2.59,3.24,2,2,3
13,1,3,4,2.95,3.91,2,2,3
14,2,3,1,2.62,3.22,2,1,3
15,1,3,1,2.89,3.59,1,1,3
16,2,3,2,2.8,3.42,1,2,3
17,1,4,4,2.94,3.84,1,1,4
18,1,4,4,2.56,3.49,1,1,4
19,2,4,4,3.33,4.29,1,2,4
20,1,3,3,2.56,3.69,1,1,3
21,2,4,4,2.32,3.38,1,2,4
22,1,3,2,2.68,3.33,2,2,3
23,1,4,4,3.52,4.45,1,1,4
24,1,4,2,3.05,3.61,2,2,4
25,2,3,4,3.35,4.27,2,1,3
26,2,3,2,3.54,4.11,1,2,3
27,2,3,1,3.2,3.73,2,1,3
28,2,4,4,2.63,3.54,1,2,4
29,2,4,4,3.25,4.32,1,2,4
30,2,3,4,2.9,3.95,2,1,3
31,1,4,2,4.55,12.81,2,2,4
32,2,3,4,1.95,2.87,2,1,3
33,1,4,2,2.21,3.76,2,2,4
34,1,3,1,4.13,4.97,1,1,3
35,1,3,2,2.56,3.48,2,2,3
36,1,4,4,2.36,3.29,1,1,4
37,1,3,3,2.81,4.38,1,1,3
38,1,4,3,2.71,3.84,2,2,4
39,2,3,2,2.39,3,1,2,3
40,2,3,4,7.14,8.12,2,1,3
41,1,4,2,3.62,4.51,2,2,4
42,2,4,4,2.6,3.34,1,2,4
43,2,4,4,2.53,3.46,1,2,4
44,1,3,1,2.64,3.55,1,1,3
45,2,3,4,3.35,4.4,2,1,3
46,1,3,1,2.33,2.94,1,1,3
47,1,3,4,5.62,9.29,2,2,3
48,2,3,2,3.17,3.8,1,2,3
49,1,4,4,2.86,3.95,1,1,4
50,2,3,3,3.04,4.36,1,2,3
