trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,4,2.27,3.58,2,1,3
2,1,3,3,2.68,5,1,1,3
3,2,3,3,2.63,3.82,1,2,3
4,2,4,4,2.98,4.16,1,2,4
5,1,4,3,2.48,4.03,2,2,4
6,1,3,4,2.5,4,2,2,3
7,2,4,3,2.89,4.21,2,1,4
8,1,4,4,3,3.89,1,1,4
9,1,4,4,3.05,4.25,1,1,4
10,2,4,3,2.76,3.99,2,1,4
11,2,4,1,2.47,4.15,2,1,4
12,2,3,4,2.11,3.04,2,1,3
13,2,4,4,2.79,3.78,1,2,4
14,1,4,1,6.72,8.04,1,1,4
15,1,3,4,3.12,4.17,2,2,3
16,2,3,2,3.15,5.38,1,2,3
17,1,4,1,3.44,4.59,1,1,4
18,2,4,4,2.96,4.24,1,2,4
19,1,3,2,3.18,4.2,2,2,3
20,2,4,4,2.61,3.81,1,2,4
21,2,4,4,4.16,5.35,1,2,4
22,2,4,3,2.39,3.62,2,1,4
23,1,4,2,2.68,3.69,2,2,4
24,2,4,1,2.09,3.08,2,1,4
25,1,4,3,2.7,4.44,2,2,4
26,1,4,2,2.23,3.29,2,2,4
27,1,4,4,2.34,3.33,1,1,4
28,2,3,4,2.08,3.49,2,1,3
29,2,4,4,2.6,3.56,1,2,4
30,1,4,4,2.96,4.26,1,1,4
31,1,3,3,2.19,3.7,1,1,3
32,2,3,4,2.2,3.17,2,1,3
33,1,4,3,2.49,3.68,2,2,4
34,1,3,3,2.9,4.2,1,1,3
35,1,3,4,3.09,4.19,2,2,3
36,2,4,2,3.54,4.54,1,2,4
37,1,4,4,2.13,3.39,1,1,4
38,2,3,1,1.96,2.88,2,1,3
39,1,4,3,3.18,4.33,2,2,4
40,2,4,4,2.58,3.49,1,2,4
41,1,3,2,2.49,3.77,2,2,3
42,1,3,1,3.24,4.2,1,1,3
43,2,3,4,3.59,4.87,2,1,3
44,1,4,2,2.98,3.83,2,2,4
45,1,4,2,3.08,4.5,2,2,4
46,1,3,3,2.84,4.06,1,1,3
47,1,4,2,3.09,3.95,2,2,4
48,1,4,4,3.79,4.71,1,1,4
49,1,3,,,,3,2,3
50,2,4,4,2.96,3.89,1,2,4
51,2,4,1,2.42,4.43,2,1,4
