trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,4,2.36,3.73,1,2,4
2,2,3,4,4.13,5.25,2,1,3
3,2,4,3,3.44,5.33,2,1,4
4,1,3,4,4.61,5.52,2,2,3
5,1,3,1,3.28,4.82,1,1,3
6,2,4,4,3.02,3.91,1,2,4
7,2,4,4,2.68,3.37,1,2,4
8,2,4,4,2.49,3.4,1,2,4
9,2,3,1,2.74,3.27,2,1,3
10,1,3,3,3.06,4.27,1,1,3
11,1,4,2,3.42,4.74,2,2,4
12,2,3,4,2.96,3.84,2,1,3
13,1,4,3,2.29,3.42,2,2,4
14,1,3,4,3.1,3.86,2,2,3
15,1,3,3,2.84,3.95,1,1,3
16,2,3,2,3.08,4.23,1,2,3
17,2,4,4,2.36,3.09,1,2,4
18,1,3,2,2.48,3.06,2,2,3
19,1,3,2,2.58,3.29,2,2,3
20,1,3,4,3.03,3.89,2,2,3
21,2,3,4,5.06,5.93,2,1,3
22,2,4,1,2.82,3.38,2,1,4
23,2,4,4,3.14,3.76,1,2,4
24,2,4,4,2.22,3.01,1,2,4
25,2,4,4,2.69,3.55,1,2,4
26,1,3,4,3.05,4.19,2,2,3
27,1,4,1,2.4,3.49,1,1,4
28,2,3,4,2.72,3.61,2,1,3
29,2,4,2,4.52,5.05,1,2,4
30,1,4,4,2.83,4.01,1,1,4
31,1,4,4,2.38,3.7,1,1,4
32,1,3,3,2.79,3.9,1,1,3
33,2,3,2,2.93,3.51,1,2,3
34,1,3,4,2.76,3.92,2,2,3
35,2,4,4,3.66,4.54,1,2,4
36,2,4,3,3.37,4.36,2,1,4
37,2,3,2,2.64,3.24,1,2,3
38,1,4,2,3.22,3.8,2,2,4
39,1,4,2,4.02,5.48,2,2,4
40,2,4,3,2.53,3.47,2,1,4
41,1,4,4,3.5,4.58,1,1,4
42,2,4,4,2.74,3.69,1,2,4
43,1,4,4,2.19,3.59,1,1,4
44,1,4,3,9.67,10.45,2,2,4
45,1,4,4,4.06,5.36,1,1,4
46,2,3,1,2.57,3.1,2,1,3
47,2,4,4,2.48,3.42,1,2,4
48,2,4,3,3.37,4.35,2,1,4
49,2,3,4,3.33,4.3,2,1,3
50,1,3,1,2.17,2.75,1,1,3
