trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,1,3.75,5.08,1,1,4
2,2,3,2,4,5.14,1,2,3
3,2,4,4,2.21,3.31,1,2,4
4,2,4,4,2.87,3.5,1,2,4
5,1,3,3,3.33,4.25,1,1,3
6,1,4,3,3.06,3.71,2,2,4
7,2,3,3,2.69,3.26,1,2,3
8,2,3,3,3.39,4,1,2,3
9,2,3,3,3.02,3.57,1,2,3
10,1,3,2,2.73,3.43,2,2,3
11,2,3,3,2.42,3.07,1,2,3
12,2,3,3,2.35,2.92,1,2,3
13,2,3,3,2.94,3.53,1,2,3
14,2,3,3,3.73,4.28,1,2,3
15,2,3,3,2.47,3,1,2,3
16,1,4,2,2.48,3.15,2,2,4
17,2,3,3,4.36,4.97,1,2,3
18,2,3,3,2.43,2.99,1,2,3
19,2,4,4,6.63,7.36,1,2,4
20,2,4,4,2.17,2.75,1,2,4
21,1,3,4,2.55,3.1,2,2,3
22,2,3,3,2.75,3.32,1,2,3
23,1,3,3,2.38,2.93,1,1,3
24,1,4,1,2.02,2.65,1,1,4
25,1,3,1,3.62,4.18,1,1,3
26,1,3,4,2.85,3.43,2,2,3
27,2,4,2,3.1,3.84,1,2,4
28,2,4,1,5.63,6.25,2,1,4
29,1,4,3,2.76,3.36,2,2,4
30,1,4,4,6.19,6.78,1,1,4
31,1,3,1,4.53,5.62,1,1,3
32,1,3,3,3.17,3.8,1,1,3
33,2,3,3,2.76,3.38,1,2,3
34,1,4,1,3.43,4.01,1,1,4
35,2,3,2,3.32,3.98,1,2,3
36,1,3,3,2.78,3.35,1,1,3
37,2,3,3,7.66,8.23,1,2,3
38,1,3,1,2.99,3.65,1,1,3
39,1,4,4,2.94,3.48,1,1,4
40,1,4,1,2.8,3.4,1,1,4
41,1,3,3,2.86,3.4,1,1,3
42,1,4,1,2.99,3.8,1,1,4
43,2,4,2,2.27,2.83,1,2,4
44,2,4,3,2.85,3.52,2,1,4
45,2,4,4,2.03,2.66,1,2,4
46,1,4,4,2.53,3.3,1,1,4
47,1,3,1,3.04,3.82,1,1,3
48,2,4,2,3.34,3.96,1,2,4
49,2,4,2,2.44,3.07,1,2,4
50,1,3,1,3.24,3.88,1,1,3
51,2,4,3,2.44,3.02,2,1,4
52,1,3,3,2.83,3.44,1,1,3
53,1,3,3,4.3,4.87,1,1,3
54,2,4,2,3.71,4.26,1,2,4
55,1,4,1,2.81,3.44,1,1,4
56,2,4,4,3.11,3.82,1,2,4
57,1,4,4,3.4,3.91,1,1,4
58,2,3,4,3.89,4.46,2,1,3
59,2,3,3,3.4,3.97,1,2,3
60,1,3,4,2.27,2.87,2,2,3
61,1,4,1,5.25,5.84,1,1,4
62,1,4,4,3.2,3.77,1,1,4
63,2,4,1,4.43,5.04,2,1,4
64,2,4,4,2.96,3.57,1,2,4
65,1,3,4,2.22,2.78,2,2,3
66,2,4,2,2.71,3.4,1,2,4
67,1,3,3,3.95,4.72,1,1,3
68,2,4,4,2.99,3.61,1,2,4
69,1,4,4,3.09,3.67,1,1,4
70,2,3,3,2.97,3.55,1,2,3
71,2,3,3,2.66,3.18,1,2,3
72,2,3,3,2.73,3.24,1,2,3
73,2,3,2,3.9,4.54,1,2,3
74,1,3,2,8.22,9.03,2,2,3
75,2,3,2,9.42,10.31,1,2,3
