trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,3,2.07,4.55,1,2,3
2,1,4,1,2.57,3.4,1,1,4
3,2,3,4,4.98,5.86,2,1,3
4,1,4,,,,3,2,4
5,1,3,2,3.49,4.3,2,2,3
6,1,3,3,5.62,6.49,1,1,3
7,2,3,4,3.9,4.59,2,1,3
8,1,4,2,3.04,3.75,2,2,4
9,2,3,3,2.42,3.04,1,2,3
10,2,4,,,,3,1,4
11,1,4,,,,3,2,4
12,1,4,3,3.67,4.37,2,2,4
13,1,3,3,2.66,3.44,1,1,3
14,2,4,4,7.55,8.39,1,2,4
15,1,3,1,2.7,3.39,1,1,3
16,2,4,2,2.09,2.76,1,2,4
17,2,3,3,2.26,3.05,1,2,3
18,1,4,3,2.5,3.12,2,2,4
19,1,3,3,4.4,5.05,1,1,3
20,1,4,1,7.74,8.43,1,1,4
21,1,3,3,6.41,7.03,1,1,3
22,2,4,4,4.31,4.99,1,2,4
23,2,4,4,4.58,5.45,1,2,4
24,1,4,3,3.1,3.73,2,2,4
25,1,4,4,2.26,2.87,1,1,4
26,2,3,3,4.03,4.59,1,2,3
27,2,3,3,5.15,5.73,1,2,3
28,1,4,3,2.13,2.82,2,2,4
29,2,3,3,6.4,7.04,1,2,3
30,2,4,4,3.12,3.86,1,2,4
31,2,3,3,4.23,4.85,1,2,3
32,2,3,3,7.15,7.79,1,2,3
33,1,4,4,2.79,3.37,1,1,4
34,1,4,2,3.84,4.59,2,2,4
35,1,4,4,2.52,3.17,1,1,4
36,2,4,4,3.25,3.88,1,2,4
37,1,3,3,5.37,6.03,1,1,3
38,1,3,3,6.5,7.08,1,1,3
39,1,4,4,3.06,3.68,1,1,4
40,1,4,4,3.79,4.37,1,1,4
41,2,3,3,4.2,4.8,1,2,3
42,2,3,3,2.56,3.18,1,2,3
43,1,4,4,7.06,7.72,1,1,4
44,2,4,2,2.83,3.48,1,2,4
45,2,4,4,2.12,2.78,1,2,4
46,1,3,3,7.95,8.7,1,1,3
47,2,3,3,5.12,5.72,1,2,3
48,1,3,3,4.45,5.06,1,1,3
49,1,3,3,7.79,8.43,1,1,3
50,2,3,1,1.98,2.58,2,1,3
51,2,3,3,9.74,11.05,1,2,3
52,1,3,3,4.79,5.45,1,1,3
53,1,4,1,2.07,2.7,1,1,4
