trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,4,2.49,3.58,2,1,3
2,2,4,2,4.02,5.61,1,2,4
3,1,3,,,,3,2,3
4,2,4,1,2.99,4.21,2,1,4
5,1,4,2,6.04,6.95,2,2,4
6,1,3,4,5.43,6.35,2,2,3
7,2,3,,,,3,1,3
8,1,4,4,3.48,4.13,1,1,4
9,1,3,3,3.75,4.43,1,1,3
10,1,4,2,3.57,4.25,2,2,4
11,2,4,4,3.07,3.84,1,2,4
12,1,3,3,3.52,4.12,1,1,3
13,1,3,1,4.04,4.8,1,1,3
14,2,4,4,3.22,3.97,1,2,4
15,2,3,3,3.09,3.71,1,2,3
16,1,4,4,3.44,4.15,1,1,4
17,1,3,3,2.93,3.52,1,1,3
18,2,4,4,2.6,3.19,1,2,4
19,2,3,4,3.63,4.34,2,1,3
20,2,3,3,2.17,2.83,1,2,3
21,1,3,3,3.05,3.65,1,1,3
22,2,3,4,3.14,3.83,2,1,3
23,2,3,3,4.93,5.62,1,2,3
24,2,4,4,2.29,2.95,1,2,4
25,1,4,4,4.04,4.81,1,1,4
26,2,3,3,2.19,2.8,1,2,3
27,2,4,4,3.59,4.18,1,2,4
28,2,3,3,2.56,3.3,1,2,3
29,1,4,4,3.45,4.07,1,1,4
30,1,3,4,3.19,3.93,2,2,3
31,2,4,4,2.89,3.7,1,2,4
32,2,3,3,4.14,4.87,1,2,3
33,1,3,3,2.43,3.05,1,1,3
34,2,3,3,3.38,4.1,1,2,3
35,1,4,4,3.84,4.42,1,1,4
36,1,3,3,2.41,3.09,1,1,3
37,1,4,4,2.18,2.8,1,1,4
38,1,4,4,5.03,5.87,1,1,4
39,1,4,4,2.45,3.18,1,1,4
40,1,3,3,2.45,3.05,1,1,3
41,1,3,3,3.19,3.89,1,1,3
42,2,3,3,2.44,3.1,1,2,3
43,1,4,4,2.8,3.4,1,1,4
44,2,3,3,3.83,4.45,1,2,3
45,2,3,1,4.61,5.35,2,1,3
46,1,4,2,2.04,2.83,2,2,4
47,2,3,3,4.18,4.81,1,2,3
48,2,4,4,7.72,8.39,1,2,4
49,1,4,1,2.8,3.34,1,1,4
50,2,4,4,3,3.65,1,2,4
51,1,4,4,5.59,6.35,1,1,4
52,1,4,3,4.22,4.99,2,2,4
53,2,3,2,3.37,4.16,1,2,3
54,1,4,1,4.44,5.04,1,1,4
55,2,4,2,3.44,4.13,1,2,4
56,2,3,3,5.06,5.74,1,2,3
57,2,4,1,2.36,2.98,2,1,4
58,1,4,4,4.74,5.4,1,1,4
59,1,4,1,4.69,5.41,1,1,4
60,1,4,4,7.56,8.38,1,1,4
61,2,4,4,3.11,3.79,1,2,4
62,2,3,3,8.69,9.44,1,2,3
63,2,3,3,3.54,4.32,1,2,3
64,1,3,1,4.11,4.73,1,1,3
65,1,4,2,7.27,7.91,2,2,4
66,1,3,4,3.87,4.63,2,2,3
67,1,4,4,8.77,9.48,1,1,4
68,2,3,,,,3,1,3
69,1,4,2,6.06,6.74,2,2,4
70,1,3,3,2.46,3.13,1,1,3
71,1,3,1,3.27,3.97,1,1,3
72,2,4,4,9.44,10.11,1,2,4
73,2,4,2,5.65,6.33,1,2,4
74,2,4,4,3.41,4.03,1,2,4
75,2,3,1,2.33,2.92,2,1,3
76,2,3,3,2.62,3.37,1,2,3
77,2,3,2,3.31,3.94,1,2,3
78,1,4,3,2.67,3.32,2,2,4
