trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,4.93,5.89,1,1,3
2,1,4,1,2.23,3.26,1,1,4
3,1,3,3,4.93,5.96,1,1,3
4,1,4,3,2.75,3.67,2,2,4
5,1,4,3,2.63,6.55,2,2,4
6,1,4,1,3.77,8.16,1,1,4
7,1,4,3,4.07,5.34,2,2,4
8,1,4,,3.18,,4,2,4
9,1,3,4,4.77,5.96,2,2,3
10,2,4,3,2.67,3.39,2,1,4
11,2,4,4,4.69,5.49,1,2,4
12,2,3,4,5.15,7,2,1,3
13,1,4,,,,3,2,4
14,2,3,3,3.42,4.07,1,2,3
15,1,4,2,4.25,7.47,2,2,4
16,1,3,3,4.06,4.67,1,1,3
17,2,4,2,2.55,3.34,1,2,4
18,2,3,3,2.12,3,1,2,3
19,1,3,3,3.52,4.15,1,1,3
20,2,4,4,7.3,8.19,1,2,4
21,1,4,4,5.33,5.86,1,1,4
22,2,4,2,4.38,4.92,1,2,4
23,2,3,3,3.71,4.28,1,2,3
24,2,3,1,2.61,3.53,2,1,3
25,1,3,3,3.46,4.06,1,1,3
26,2,4,4,3.05,3.78,1,2,4
27,2,4,4,3.41,4.08,1,2,4
28,1,3,3,9.86,10.6,1,1,3
29,2,3,3,2.5,3.07,1,2,3
30,2,3,3,3.39,3.96,1,2,3
31,2,3,,,,3,1,3
32,2,4,1,3.16,3.91,2,1,4
33,1,4,4,3.83,4.53,1,1,4
34,1,3,3,3.16,3.77,1,1,3
35,2,4,4,2.59,3.24,1,2,4
36,2,4,4,2.32,3.04,1,2,4
37,2,3,3,3.53,4.06,1,2,3
38,2,4,4,3.44,4.04,1,2,4
39,1,3,3,2.94,3.47,1,1,3
40,1,4,4,3.53,4.13,1,1,4
41,2,4,1,7.72,8.43,2,1,4
42,2,4,4,4.83,5.44,1,2,4
43,1,4,1,3.96,4.51,1,1,4
44,1,3,3,3.59,4.17,1,1,3
45,2,3,3,2.6,6.21,1,2,3
46,1,4,4,13.97,14.93,1,1,4
47,2,3,1,3.81,4.57,2,1,3
48,2,4,4,3.81,4.81,1,2,4
49,1,3,3,3.22,4.09,1,1,3
50,1,3,3,3.39,4.06,1,1,3
51,2,4,4,3.53,4.47,1,2,4
52,2,4,2,2.78,3.69,1,2,4
53,2,4,4,3.12,3.77,1,2,4
54,2,4,3,4.07,4.68,2,1,4
55,1,3,1,3.9,4.47,1,1,3
56,1,4,1,2.61,4.07,1,1,4
57,2,4,4,2.61,3.71,1,2,4
58,2,3,2,6.5,7.24,1,2,3
