trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,1,2.91,3.91,2,1,4
2,2,4,1,3.05,3.69,2,1,4
3,2,3,3,2.97,3.74,1,2,3
4,1,4,3,4.25,5.09,2,2,4
5,2,3,2,2.97,3.7,1,2,3
6,2,3,3,6.44,7.23,1,2,3
7,1,3,3,4.06,4.78,1,1,3
8,2,4,2,3.34,4.23,1,2,4
9,2,3,3,6.35,7.13,1,2,3
10,2,4,4,8.98,9.86,1,2,4
11,1,4,3,3.19,4,2,2,4
12,2,4,1,3.58,4.15,2,1,4
13,2,3,4,3.44,5.04,2,1,3
14,1,3,3,2.64,3.2,1,1,3
15,2,4,2,4.09,4.74,1,2,4
16,2,4,4,2.89,3.93,1,2,4
17,1,4,4,7.89,8.6,1,1,4
18,1,3,1,3.72,4.41,1,1,3
19,1,4,4,9.6,10.47,1,1,4
20,1,3,3,3.65,4.47,1,1,3
21,1,3,4,2.77,3.42,2,2,3
22,1,4,,,,3,2,4
23,1,3,3,3.19,3.74,1,1,3
24,2,3,1,2.68,3.32,2,1,3
25,2,4,4,5.74,6.44,1,2,4
26,2,3,3,2.98,4.14,1,2,3
27,1,3,2,2.15,3.21,2,2,3
28,1,3,3,3.76,4.39,1,1,3
29,1,3,4,2.8,3.43,2,2,3
30,2,4,4,4.03,4.69,1,2,4
31,1,3,3,3.4,4.38,1,1,3
32,1,3,3,6.81,9.9,1,1,3
33,2,4,4,5.11,7.15,1,2,4
34,2,4,4,3,3.59,1,2,4
35,2,4,2,2.94,3.74,1,2,4
36,1,4,4,8.73,9.72,1,1,4
37,1,3,4,2.45,3.39,2,2,3
38,2,3,3,2.53,3.3,1,2,3
39,1,3,3,4.85,5.83,1,1,3
40,2,3,3,8.5,9.39,1,2,3
41,1,4,4,2.1,2.77,1,1,4
42,2,3,,,,3,1,3
43,2,3,2,2.62,3.84,1,2,3
44,2,4,4,5.59,6.21,1,2,4
45,2,4,2,3.28,3.87,1,2,4
46,2,4,4,3.7,5.28,1,2,4
47,1,3,3,5.86,6.64,1,1,3
48,2,4,2,5.48,6.07,1,2,4
49,2,3,3,4.13,4.94,1,2,3
50,1,3,1,2.75,4.11,1,1,3
51,2,4,4,5.08,5.96,1,2,4
52,1,4,4,2.26,3.2,1,1,4
53,1,3,3,6.91,7.85,1,1,3
54,2,3,3,3.87,4.79,1,2,3
55,2,4,2,6.07,6.88,1,2,4
56,1,3,1,9.19,10.3,1,1,3
57,2,4,3,7.97,9.17,2,1,4
58,1,3,,,,3,2,3
59,2,3,1,3.28,4.14,2,1,3
60,2,4,4,6.2,7.44,1,2,4
61,2,3,,,,3,1,3
62,2,4,,,,3,1,4
63,1,4,,,,3,2,4
