trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,,,,3,1,4
2,1,4,3,6.53,8.25,2,2,4
3,1,4,,,,3,2,4
4,1,4,1,6.13,7.37,1,1,4
5,2,3,2,4.49,6.09,1,2,3
6,2,3,2,3.7,7.37,1,2,3
7,2,3,3,10.25,11.78,1,2,3
8,2,3,2,3.43,4.3,1,2,3
9,1,4,1,3.81,4.66,1,1,4
10,1,3,1,2.97,3.84,1,1,3
11,1,4,3,7.13,7.94,2,2,4
12,2,3,4,4.91,5.88,2,1,3
13,1,3,3,7.58,8.4,1,1,3
14,2,3,3,5.78,6.59,1,2,3
15,1,4,4,5.86,6.69,1,1,4
16,2,4,4,3.22,4.07,1,2,4
17,1,3,3,2.47,3.22,1,1,3
18,1,4,3,2.92,3.57,2,2,4
19,1,4,3,2.3,3.14,2,2,4
20,2,3,3,2.72,3.46,1,2,3
21,1,4,4,4.3,5,1,1,4
22,2,4,3,2.7,3.49,2,1,4
23,2,3,2,3.78,4.59,1,2,3
24,2,4,,,,3,1,4
25,1,3,4,2.42,3.24,2,2,3
