trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,,,,3,1,4
2,1,4,3,4.45,6,2,2,4
3,1,3,1,4.47,5.56,1,1,3
4,1,4,3,6.7,7.53,2,2,4
5,1,3,,,,3,2,3
6,1,3,,,,3,2,3
7,1,4,,,,3,2,4
8,1,4,,9.57,,4,2,4
9,1,3,,,,3,2,3
10,1,3,,4.37,,4,2,3
11,1,4,,9.96,,4,2,4
12,2,4,2,2.28,4.41,1,2,4
13,2,3,1,4.92,7.63,2,1,3
14,1,4,,4.25,,4,2,4
15,2,4,2,3.69,4.64,1,2,4
16,1,4,4,9.35,12.63,1,1,4
17,1,4,4,3.9,6.39,1,1,4
18,2,3,3,3.43,4.76,1,2,3
19,2,3,3,3.05,4.4,1,2,3
20,2,4,3,4.29,5.52,2,1,4
21,2,3,4,3.05,5.55,2,1,3
22,2,4,4,4.38,5.79,1,2,4
23,2,3,,,,3,1,3
24,1,3,2,3.17,4.73,2,2,3
25,1,3,2,6.95,8.64,2,2,3
26,2,4,1,4.92,6.47,2,1,4
27,1,4,1,5.73,7.07,1,1,4
28,1,3,,,,3,2,3
29,2,3,1,2.29,3.75,2,1,3
30,2,3,3,5.02,7.69,1,2,3
31,2,3,3,5.75,7.02,1,2,3
32,2,3,2,2.79,3.81,1,2,3
33,2,3,3,3.44,11.83,1,2,3
34,2,4,,4.17,,4,1,4
35,1,3,1,3.7,5.05,1,1,3
36,2,4,4,3.12,9.39,1,2,4
37,2,4,2,3.98,5.42,1,2,4
38,1,3,3,4.58,5.72,1,1,3
39,2,4,4,8.43,17.18,1,2,4
40,2,3,3,3.11,8.85,1,2,3
41,1,4,,,,3,2,4
42,2,4,,,,3,1,4
43,1,4,4,3.84,7.56,1,1,4
44,1,3,2,2.57,4.08,2,2,3
45,1,3,3,3.61,5.25,1,1,3
46,1,4,4,8.31,9.66,1,1,4
47,1,3,2,3.19,5.19,2,2,3
48,2,3,1,4.05,5.64,2,1,3
49,2,3,4,5.36,6.4,2,1,3
50,1,3,1,4.35,6.34,1,1,3
51,2,3,3,3.89,5.27,1,2,3
52,1,4,4,5.32,13.1,1,1,4
53,2,3,3,5.26,6.39,1,2,3
54,2,4,3,2.85,4.55,2,1,4
55,2,4,4,4.67,5.8,1,2,4
56,2,4,4,4.35,7.21,1,2,4
57,1,4,4,4.31,5.39,1,1,4
58,1,4,4,3.16,4.48,1,1,4
59,1,3,3,4.85,5.98,1,1,3
60,2,3,1,3.54,4.78,2,1,3
61,1,4,2,2.69,3.89,2,2,4
62,1,3,4,2.58,3.79,2,2,3
63,1,4,4,5.08,6.1,1,1,4
64,1,4,4,6.17,7.45,1,1,4
