trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,1,3.47,4.22,1,1,4
2,2,4,4,5.35,6.17,1,2,4
3,1,4,4,2.8,3.41,1,1,4
4,2,4,4,5.92,6.58,1,2,4
5,2,3,3,3.57,4.42,1,2,3
6,1,3,1,5.04,5.78,1,1,3
7,1,4,4,3.75,4.35,1,1,4
8,2,3,2,8.27,9,1,2,3
9,1,3,4,3.27,4.37,2,2,3
10,2,4,4,4.3,4.86,1,2,4
11,2,3,3,3.22,3.82,1,2,3
12,1,4,1,2.84,3.52,1,1,4
13,2,4,3,4.68,5.26,2,1,4
14,2,4,4,5.46,6.22,1,2,4
15,2,4,4,3.07,4.11,1,2,4
16,1,4,1,3.2,3.78,1,1,4
17,1,3,3,5.03,5.7,1,1,3
18,2,4,4,3.55,4.16,1,2,4
19,2,3,3,3.42,3.99,1,2,3
20,2,4,1,2.11,2.72,2,1,4
21,2,4,3,2.73,3.33,2,1,4
22,2,3,3,5.03,5.75,1,2,3
23,1,3,4,2.18,3.13,2,2,3
24,1,4,4,3.34,4.32,1,1,4
25,2,3,3,3.36,3.97,1,2,3
26,2,4,4,3.85,4.77,1,2,4
27,2,4,2,4.02,4.59,1,2,4
28,1,4,,,,3,2,4
29,2,3,3,3.71,4.39,1,2,3
30,2,4,4,4.56,5.49,1,2,4
31,2,3,2,3.3,3.85,1,2,3
32,1,3,3,4.11,4.75,1,1,3
33,1,3,4,4.68,5.28,2,2,3
34,1,3,3,4.3,4.95,1,1,3
35,2,4,1,2.51,3.07,2,1,4
36,1,3,3,3.08,3.7,1,1,3
37,2,4,2,5.81,6.36,1,2,4
38,1,3,3,3.35,4.15,1,1,3
39,2,3,4,4.75,5.69,2,1,3
40,1,3,3,4.92,5.42,1,1,3
41,2,3,3,4.17,4.72,1,2,3
42,2,4,4,2.29,2.88,1,2,4
43,1,4,2,3.42,4,2,2,4
44,1,3,3,2.67,3.27,1,1,3
45,2,3,3,5.23,5.83,1,2,3
46,1,4,4,4.84,5.76,1,1,4
47,2,4,4,7.38,7.95,1,2,4
48,1,3,3,3.05,3.6,1,1,3
49,1,4,1,3.87,4.45,1,1,4
50,1,4,3,2.16,2.77,2,2,4
51,2,3,3,2.6,3.15,1,2,3
