trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,4,3.08,4.16,1,2,4
2,1,3,1,2.73,3.88,1,1,3
3,1,4,3,2.26,3.13,2,2,4
4,1,3,4,2.59,3.29,2,2,3
5,2,3,2,2.44,3.8,1,2,3
6,1,4,3,3.18,3.97,2,2,4
7,2,3,1,2.91,3.73,2,1,3
8,2,4,3,3.22,3.84,2,1,4
9,1,4,4,4.64,5.56,1,1,4
10,1,4,4,3.14,4.02,1,1,4
11,1,4,4,5.12,5.93,1,1,4
12,1,4,1,3.34,4.14,1,1,4
13,2,4,3,3.54,4.32,2,1,4
14,2,4,4,2.81,4.35,1,2,4
15,1,4,3,2.3,2.99,2,2,4
16,1,4,4,3.1,3.83,1,1,4
17,2,4,4,2.99,3.78,1,2,4
18,2,4,4,3.37,4.05,1,2,4
19,2,4,4,1.97,2.68,1,2,4
20,2,3,3,4.22,5.02,1,2,3
21,1,3,4,6.22,7.42,2,2,3
22,1,3,4,2.33,3.09,2,2,3
23,1,4,3,2.44,3.11,2,2,4
24,2,4,4,4.09,4.88,1,2,4
25,2,3,4,3.17,3.87,2,1,3
26,1,3,3,6.75,7.46,1,1,3
27,1,4,4,2.94,3.58,1,1,4
28,2,3,4,2.08,2.85,2,1,3
29,2,4,3,2.32,3.08,2,1,4
30,1,3,4,2.21,2.98,2,2,3
31,2,3,2,2.21,3.05,1,2,3
32,1,3,3,2.66,3.39,1,1,3
33,2,3,4,4.02,4.82,2,1,3
34,2,4,1,2.64,3.37,2,1,4
35,2,4,3,2.37,3.14,2,1,4
36,1,3,4,3.12,4.37,2,2,3
37,2,3,,2.84,,4,1,3
38,1,3,2,3.5,4.43,2,2,3
39,2,4,3,2.13,2.87,2,1,4
40,1,3,4,3.2,3.95,2,2,3
41,1,4,2,5.74,6.49,2,2,4
42,2,4,3,2.81,3.58,2,1,4
43,1,4,4,7.77,8.49,1,1,4
44,2,3,4,3.18,3.92,2,1,3
45,1,4,3,5.95,6.7,2,2,4
46,1,3,1,2.5,3.22,1,1,3
47,1,3,,,,3,2,3
48,2,4,4,2.76,3.45,1,2,4
49,2,4,3,2.43,3.19,2,1,4
50,2,3,3,3.2,3.87,1,2,3
51,2,4,4,5.96,6.72,1,2,4
52,2,4,3,2.96,3.78,2,1,4
53,2,4,1,2.7,3.41,2,1,4
54,1,4,4,2.27,3.05,1,1,4
55,2,3,2,2.6,3.44,1,2,3
56,2,4,4,5.52,6.25,1,2,4
57,1,3,4,3.07,3.79,2,2,3
58,2,3,3,8.61,9.35,1,2,3
59,1,4,4,2.83,3.54,1,1,4
60,1,3,3,3.91,4.71,1,1,3
61,1,3,4,2.54,3.23,2,2,3
62,2,3,4,2.41,3.11,2,1,3
63,2,3,2,2.06,2.83,1,2,3
64,2,4,3,2.15,2.92,2,1,4
65,2,4,1,5.03,5.79,2,1,4
66,2,4,4,3.33,4.05,1,2,4
67,2,4,4,3.48,4.19,1,2,4
68,1,4,4,4.02,4.66,1,1,4
69,2,3,3,3.06,3.82,1,2,3
70,1,4,1,3.71,4.63,1,1,4
71,2,3,4,2.46,3.12,2,1,3
72,2,3,2,2.09,2.87,1,2,3
