trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,4,3.34,4.39,1,2,4
2,1,3,4,4.12,4.74,2,2,3
3,1,3,1,3.46,4.47,1,1,3
4,2,3,3,2.29,3.24,1,2,3
5,1,4,3,2.82,3.49,2,2,4
6,1,3,4,3.11,4.12,2,2,3
7,2,4,3,3.16,3.75,2,1,4
8,2,3,1,6.49,7.2,2,1,3
9,2,4,3,2.55,3.2,2,1,4
10,2,3,2,2.6,3.61,1,2,3
11,2,3,3,2.16,2.76,1,2,3
12,1,4,4,3.7,4.72,1,1,4
13,1,3,1,2.06,2.69,1,1,3
14,1,4,3,2.23,2.87,2,2,4
15,2,4,3,4.02,4.6,2,1,4
16,1,4,3,2.12,2.7,2,2,4
17,1,4,4,2.31,2.96,1,1,4
18,1,4,3,3.38,4.02,2,2,4
19,2,3,4,3.14,4.15,2,1,3
20,2,4,3,3.18,3.81,2,1,4
21,2,3,4,2.13,3.16,2,1,3
22,2,4,4,2.37,3.35,1,2,4
23,2,4,4,4.25,5.43,1,2,4
24,1,3,3,3.5,4.41,1,1,3
25,1,3,1,2.45,3.02,1,1,3
26,1,4,4,3.52,4.48,1,1,4
27,1,3,4,2.84,3.84,2,2,3
28,1,3,4,2.36,3.33,2,2,3
29,1,3,3,2.77,3.42,1,1,3
30,1,3,3,4.25,4.86,1,1,3
31,2,3,4,3.11,4.1,2,1,3
32,2,3,2,3.84,4.65,1,2,3
33,2,4,3,2.17,2.84,2,1,4
34,2,4,3,3.56,4.22,2,1,4
35,2,4,3,2.8,3.33,2,1,4
36,1,3,4,2.18,3.19,2,2,3
37,2,4,3,3.8,4.39,2,1,4
38,2,3,4,3.27,3.85,2,1,3
39,1,3,1,2.66,3.39,1,1,3
40,2,3,4,2.16,2.82,2,1,3
41,2,3,1,2.34,2.92,2,1,3
42,2,4,2,1.99,2.64,1,2,4
43,2,3,3,2.97,3.57,1,2,3
44,1,4,4,4.2,5.17,1,1,4
45,1,3,4,3.37,4.29,2,2,3
46,1,4,4,4.93,6,1,1,4
47,1,3,3,2.91,3.47,1,1,3
48,2,4,1,3.37,4.11,2,1,4
49,1,4,1,2.35,2.91,1,1,4
50,1,4,4,3.05,3.67,1,1,4
51,1,4,1,6.8,7.83,1,1,4
52,2,3,,,,3,1,3
53,1,3,3,5.18,5.81,1,1,3
54,1,3,1,2.75,3.38,1,1,3
55,2,3,4,2.48,3.36,2,1,3
56,2,3,2,3.23,3.84,1,2,3
57,2,4,,,,3,1,4
